producing_world_region,producing_sector_group,scope,indicator,unit,value,share_of_scope_pct
Middle East,Metal Products,Scope 3,blue_water_consumption,Mm3,0.013026593695078768,0.02270511314779699
Asia and Pacific,Coal and Petroleum,Scope 3,blue_water_consumption,Mm3,0.012506749657771252,0.02179903455483882
Europe,Minerals and Metals,Scope 3,blue_water_consumption,Mm3,0.011391420736311433,0.019855036764509146
Europe,Furniture and timber,Scope 3,blue_water_consumption,Mm3,0.011336982607312368,0.019760152107214192
Denmark,"Electrical, electronic and measuring equipment",Scope 3,blue_water_consumption,Mm3,0.010162613535290198,0.017713248420672564
Middle East,Chemical,Scope 3,blue_water_consumption,Mm3,0.008756400969690051,0.015262245790271401
Europe,Transport,Scope 3,blue_water_consumption,Mm3,0.008463735173587854,0.014752134692118331
Middle East,Textile,Scope 3,blue_water_consumption,Mm3,0.008398453167146417,0.014638349355946528
Europe,Waste management and disposal,Scope 3,blue_water_consumption,Mm3,0.007301273592510221,0.012725985543219508
Denmark,Textile,Scope 3,blue_water_consumption,Mm3,0.007043018574667923,0.012275851798485385
Denmark,Non-metallic mineral products,Scope 3,blue_water_consumption,Mm3,0.007018739399190783,0.012233533642315985
Asia and Pacific,Waste management and disposal,Scope 3,blue_water_consumption,Mm3,0.006626017856363047,0.011549027218441739
America,"Electrical, electronic and measuring equipment",Scope 3,blue_water_consumption,Mm3,0.00660539769616097,0.011513086658578362
Africa,Non-metallic mineral products,Scope 3,blue_water_consumption,Mm3,0.005780912150327295,0.010076023521040815
Europe,Transport Equipment,Scope 3,blue_water_consumption,Mm3,0.005242653725865177,0.009137848990059295
Africa,Paper Products,Scope 3,blue_water_consumption,Mm3,0.005143408728063382,0.008964866784796079
Middle East,Services,Scope 3,blue_water_consumption,Mm3,0.0050072535777924915,0.008727550862850672
America,Services,Scope 3,blue_water_consumption,Mm3,0.0049376915532964374,0.008606305533953262
Asia and Pacific,Minerals and Metals,Scope 3,blue_water_consumption,Mm3,0.004490231964549296,0.007826391703109772
Asia and Pacific,Transport Equipment,Scope 3,blue_water_consumption,Mm3,0.004203045248852726,0.0073258305412998185
America,Transport,Scope 3,blue_water_consumption,Mm3,0.0038726504617834995,0.006749958506027614
Africa,"Electrical, electronic and measuring equipment",Scope 3,blue_water_consumption,Mm3,0.0032720466986876262,0.00570311719683439
Africa,Minerals and Metals,Scope 3,blue_water_consumption,Mm3,0.003211248062450966,0.005597146292444654
America,General and special Machinery,Scope 3,blue_water_consumption,Mm3,0.003005157233298287,0.005237933768881979
Denmark,Furniture and timber,Scope 3,blue_water_consumption,Mm3,0.0027880846313001967,0.00485958021729195
America,Non-metallic mineral products,Scope 3,blue_water_consumption,Mm3,0.002661888049857125,0.004639621897596096
Africa,Coal and Petroleum,Scope 3,blue_water_consumption,Mm3,0.0025839857074647773,0.0045038395480502666
Africa,Transport,Scope 3,blue_water_consumption,Mm3,0.0024462119485045963,0.00426370242093852
America,Furniture and timber,Scope 3,blue_water_consumption,Mm3,0.0023304388078859914,0.0040619119668296845
Europe,Natural gas and gaseous fuels,Scope 3,blue_water_consumption,Mm3,0.0022307676300889,0.00388818693767551
Asia and Pacific,Natural gas and gaseous fuels,Scope 3,blue_water_consumption,Mm3,0.0019431779676531368,0.003386923447112541
Middle East,Paper Products,Scope 3,blue_water_consumption,Mm3,0.0018491593109662527,0.0032230506582586103
America,Coal and Petroleum,Scope 3,blue_water_consumption,Mm3,0.0017284141866183759,0.0030125941279840023
Denmark,General and special Machinery,Scope 3,blue_water_consumption,Mm3,0.0014365663342653702,0.0025039086907372794
Europe,"Steam, hot water supply and water distribution",Scope 3,blue_water_consumption,Mm3,0.001254326686445237,0.002186268337424197
Africa,General and special Machinery,Scope 3,blue_water_consumption,Mm3,0.0012019070365889113,0.002094901852139144
America,Transport Equipment,Scope 3,blue_water_consumption,Mm3,0.001050335878498997,0.0018307161121882427
Middle East,Minerals and Metals,Scope 3,blue_water_consumption,Mm3,0.00104376917485928,0.0018192704685581547
Europe,Construction,Scope 3,blue_water_consumption,Mm3,0.0008614790729911401,0.0015015421747676474
Asia and Pacific,"Steam, hot water supply and water distribution",Scope 3,blue_water_consumption,Mm3,0.000695893843539,0.0012129301662626847
Africa,Transport Equipment,Scope 3,blue_water_consumption,Mm3,0.0005529069735911793,0.0009637066826100788
America,Natural gas and gaseous fuels,Scope 3,blue_water_consumption,Mm3,0.0005490495180167136,0.0009569832085130912
Middle East,"Electrical, electronic and measuring equipment",Scope 3,blue_water_consumption,Mm3,0.0004896758824549139,0.0008534960540825351
Africa,Waste management and disposal,Scope 3,blue_water_consumption,Mm3,0.0004392504323840037,0.0007656054223342573
America,Minerals and Metals,Scope 3,blue_water_consumption,Mm3,0.00043203759361941976,0.0007530335770690932
Asia and Pacific,Construction,Scope 3,blue_water_consumption,Mm3,0.00042848197727139833,0.0007468362031905725
Africa,Natural gas and gaseous fuels,Scope 3,blue_water_consumption,Mm3,0.000397559276935035,0.0006929385054188371
America,Waste management and disposal,Scope 3,blue_water_consumption,Mm3,0.0003724469712332602,0.0006491682185957923
Denmark,Transport Equipment,Scope 3,blue_water_consumption,Mm3,0.00013992157496053054,0.00024388073088492794
Middle East,Transport,Scope 3,blue_water_consumption,Mm3,0.00013400560373242926,0.0002335693018761383
Middle East,General and special Machinery,Scope 3,blue_water_consumption,Mm3,0.0001225886406767428,0.00021366974531888505
Africa,Construction,Scope 3,blue_water_consumption,Mm3,9.867667018271826e-05,0.00017199162067923205
Denmark,Services,Scope 3,blue_water_consumption,Mm3,7.226226879641928e-05,0.00012595180503396352
Middle East,Coal and Petroleum,Scope 3,blue_water_consumption,Mm3,6.970462356957249e-05,0.00012149387645901936
Denmark,Minerals and Metals,Scope 3,blue_water_consumption,Mm3,6.054866658683302e-05,0.0001055352118890176
Denmark,Construction,Scope 3,blue_water_consumption,Mm3,3.714647950050733e-05,6.474563035000996e-05
America,Construction,Scope 3,blue_water_consumption,Mm3,3.6623665754170845e-05,6.383437560885088e-05
Middle East,Furniture and timber,Scope 3,blue_water_consumption,Mm3,3.2081591770304613e-05,5.5917624219858996e-05
Middle East,Transport Equipment,Scope 3,blue_water_consumption,Mm3,2.7386346689769115e-05,4.7733898427407995e-05
Middle East,Natural gas and gaseous fuels,Scope 3,blue_water_consumption,Mm3,2.1093026458668335e-05,3.676475704884141e-05
Denmark,Transport,Scope 3,blue_water_consumption,Mm3,1.7377744771716107e-05,3.028908942208057e-05
Africa,"Steam, hot water supply and water distribution",Scope 3,blue_water_consumption,Mm3,1.4471207939204474e-05,2.522304919735573e-05
Middle East,Waste management and disposal,Scope 3,blue_water_consumption,Mm3,1.0188942415150253e-05,1.7759139173871006e-05
Middle East,Construction,Scope 3,blue_water_consumption,Mm3,9.63779866129215e-06,1.6798505750816038e-05
America,"Steam, hot water supply and water distribution",Scope 3,blue_water_consumption,Mm3,3.375687455302717e-06,5.8837611288361925e-06
Middle East,"Steam, hot water supply and water distribution",Scope 3,blue_water_consumption,Mm3,2.0119662798029175e-06,3.5068202096251217e-06
Denmark,Coal and Petroleum,Scope 3,blue_water_consumption,Mm3,1.2673150426443794e-07,2.2089068033200687e-07
Denmark,Natural gas and gaseous fuels,Scope 3,blue_water_consumption,Mm3,2.322899831124061e-09,4.048771669035418e-09
Denmark,Private travel,Outside protocol,climate_change,kt CO2eq,293.4753186512448,100.0
Denmark,Operational impact,Scope 1,climate_change,kt CO2eq,164.3446991455533,100.0
Europe,"Steam, hot water supply and water distribution",Scope 2,climate_change,kt CO2eq,7.150505545225654,36.49693034838039
Europe,Electricity,Scope 2,climate_change,kt CO2eq,2.7766988130285233,14.17256200090597
Denmark,"Steam, hot water supply and water distribution",Scope 2,climate_change,kt CO2eq,2.616960208813744,13.357239409363201
Denmark,Electricity,Scope 2,climate_change,kt CO2eq,2.2741130011049773,11.607311298582514
Asia and Pacific,"Steam, hot water supply and water distribution",Scope 2,climate_change,kt CO2eq,1.8623326329084637,9.50554110599338
Asia and Pacific,Electricity,Scope 2,climate_change,kt CO2eq,1.3326000925056865,6.8017306539814
Middle East,Electricity,Scope 2,climate_change,kt CO2eq,0.9605406911776302,4.9027004427823035
America,Electricity,Scope 2,climate_change,kt CO2eq,0.3517689793359865,1.7954657690068552
Africa,Electricity,Scope 2,climate_change,kt CO2eq,0.17434389251444926,0.8898695150322508
Middle East,"Steam, hot water supply and water distribution",Scope 2,climate_change,kt CO2eq,0.09200594810172748,0.4696080099885413
Africa,"Steam, hot water supply and water distribution",Scope 2,climate_change,kt CO2eq,0.00019139435214923122,0.0009768968495000921
America,"Steam, hot water supply and water distribution",Scope 2,climate_change,kt CO2eq,1.2646513940364916e-05,6.454913369579861e-05
Denmark,Transport,Scope 3,climate_change,kt CO2eq,1592.9179118539862,27.081218498510815
Asia and Pacific,Transport,Scope 3,climate_change,kt CO2eq,613.5597423512501,10.431137298949084
Europe,Transport,Scope 3,climate_change,kt CO2eq,604.6601183751632,10.279834673962913
Denmark,Private travel,Scope 3,climate_change,kt CO2eq,327.9446,5.575390484290576
Denmark,Waste management and disposal,Scope 3,climate_change,kt CO2eq,219.4755677496997,3.7313070316326216
Europe,Coal and Petroleum,Scope 3,climate_change,kt CO2eq,169.42699398889596,2.8804305668324686
Denmark,"Steam, hot water supply and water distribution",Scope 3,climate_change,kt CO2eq,155.92090864761064,2.650813431219263
Asia and Pacific,Electricity,Scope 3,climate_change,kt CO2eq,137.7865522019025,2.342510997313857
Asia and Pacific,Food and catering,Scope 3,climate_change,kt CO2eq,127.14428007179295,2.1615815880006877
Denmark,Chemical,Scope 3,climate_change,kt CO2eq,126.7446322143374,2.1547871694875464
Denmark,Food and catering,Scope 3,climate_change,kt CO2eq,126.56046508975349,2.151656141765412
Middle East,Transport,Scope 3,climate_change,kt CO2eq,120.93720299322936,2.0560549884497834
Europe,Food and catering,Scope 3,climate_change,kt CO2eq,107.22740099084415,1.8229744631854354
Denmark,Services,Scope 3,climate_change,kt CO2eq,80.9546106635035,1.376310407162508
Europe,Electricity,Scope 3,climate_change,kt CO2eq,79.1433709072813,1.3455174960988405
America,Transport,Scope 3,climate_change,kt CO2eq,68.02281620893456,1.1564567985139578
Europe,"Steam, hot water supply and water distribution",Scope 3,climate_change,kt CO2eq,65.4237158099461,1.1122694582368622
Asia and Pacific,Coal and Petroleum,Scope 3,climate_change,kt CO2eq,64.91697618669993,1.1036543711963689
Europe,Waste management and disposal,Scope 3,climate_change,kt CO2eq,60.456209764441475,1.0278168222222352
Europe,Chemical,Scope 3,climate_change,kt CO2eq,52.075719391194156,0.8853399944876365
Africa,Food and catering,Scope 3,climate_change,kt CO2eq,44.65166558853868,0.7591235575461939
Middle East,Services,Scope 3,climate_change,kt CO2eq,43.75319602865769,0.7438486646692104
Middle East,Electricity,Scope 3,climate_change,kt CO2eq,42.90111995705446,0.7293625081003621
Europe,Natural gas and gaseous fuels,Scope 3,climate_change,kt CO2eq,42.899112825741526,0.7293283848343504
Asia and Pacific,Metal Products,Scope 3,climate_change,kt CO2eq,40.71923509646157,0.6922682547125419
Middle East,Coal and Petroleum,Scope 3,climate_change,kt CO2eq,38.854558460000334,0.6605668625408004
Denmark,Minerals and Metals,Scope 3,climate_change,kt CO2eq,34.94249799840266,0.594057870864886
Asia and Pacific,Chemical,Scope 3,climate_change,kt CO2eq,33.174897394925665,0.5640068696145166
America,Food and catering,Scope 3,climate_change,kt CO2eq,33.01628353446351,0.5613102732738624
Europe,Services,Scope 3,climate_change,kt CO2eq,32.58555585250258,0.5539874662530256
America,Coal and Petroleum,Scope 3,climate_change,kt CO2eq,32.20871551389996,0.5475807986697147
Europe,Metal Products,Scope 3,climate_change,kt CO2eq,31.78817217529504,0.5404311358050428
Asia and Pacific,Waste management and disposal,Scope 3,climate_change,kt CO2eq,29.371261409084816,0.499341203885725
Denmark,Coal and Petroleum,Scope 3,climate_change,kt CO2eq,29.117318990632462,0.4950239254691967
Africa,Coal and Petroleum,Scope 3,climate_change,kt CO2eq,28.958366720944497,0.49232157582881636
America,Electricity,Scope 3,climate_change,kt CO2eq,26.437007571286514,0.44945591556033776
Asia and Pacific,"Steam, hot water supply and water distribution",Scope 3,climate_change,kt CO2eq,23.888613009791992,0.4061306258974667
Africa,Electricity,Scope 3,climate_change,kt CO2eq,22.054939453361513,0.37495631749959163
Asia and Pacific,Services,Scope 3,climate_change,kt CO2eq,21.555041478127144,0.36645754540748277
Europe,Non-metallic mineral products,Scope 3,climate_change,kt CO2eq,20.17769608326646,0.343041278123046
Middle East,Food and catering,Scope 3,climate_change,kt CO2eq,20.092995916661653,0.3416012894697604
Denmark,Non-metallic mineral products,Scope 3,climate_change,kt CO2eq,18.168510122195798,0.3088830810113278
Asia and Pacific,Natural gas and gaseous fuels,Scope 3,climate_change,kt CO2eq,17.934996390993962,0.30491311097707835
Middle East,Chemical,Scope 3,climate_change,kt CO2eq,17.640288183328416,0.299902772838683
Europe,"Electrical, electronic and measuring equipment",Scope 3,climate_change,kt CO2eq,16.68123609052767,0.283597915517842
Denmark,Electricity,Scope 3,climate_change,kt CO2eq,15.798616716443437,0.2685924918593347
Asia and Pacific,Non-metallic mineral products,Scope 3,climate_change,kt CO2eq,15.479235170656953,0.263162681973043
Middle East,Natural gas and gaseous fuels,Scope 3,climate_change,kt CO2eq,13.246912798693566,0.22521093978697365
Denmark,Operational impact,Scope 3,climate_change,kt CO2eq,12.8,0.2176129693823877
America,Waste management and disposal,Scope 3,climate_change,kt CO2eq,11.979444378286876,0.20366269239923113
Europe,Minerals and Metals,Scope 3,climate_change,kt CO2eq,11.36306068193706,0.19318354502098306
America,Chemical,Scope 3,climate_change,kt CO2eq,10.656735203488177,0.1811752962150692
Europe,Paper Products,Scope 3,climate_change,kt CO2eq,9.991748594427582,0.16986985007466288
Middle East,Minerals and Metals,Scope 3,climate_change,kt CO2eq,9.389780981808018,0.15963579072668083
Denmark,Metal Products,Scope 3,climate_change,kt CO2eq,8.187996104728457,0.1392042301282331
Asia and Pacific,Minerals and Metals,Scope 3,climate_change,kt CO2eq,8.150011060813434,0.1385584458939777
Middle East,Waste management and disposal,Scope 3,climate_change,kt CO2eq,8.08018337635691,0.13737130450650267
Africa,Transport,Scope 3,climate_change,kt CO2eq,7.309430652560314,0.1242677272498667
Africa,Waste management and disposal,Scope 3,climate_change,kt CO2eq,6.746104572320289,0.11469061310521256
Middle East,Textile,Scope 3,climate_change,kt CO2eq,5.543846098252783,0.09425100087810565
America,Services,Scope 3,climate_change,kt CO2eq,5.214720642888944,0.08865553465614819
America,Metal Products,Scope 3,climate_change,kt CO2eq,4.692364310902194,0.07977494774370061
America,Minerals and Metals,Scope 3,climate_change,kt CO2eq,4.581049784293653,0.07788248800380379
Asia and Pacific,Textile,Scope 3,climate_change,kt CO2eq,4.50727355702333,0.07662821738770029
Middle East,Non-metallic mineral products,Scope 3,climate_change,kt CO2eq,3.928231170208007,0.06678391010698562
America,Natural gas and gaseous fuels,Scope 3,climate_change,kt CO2eq,3.9176550410567548,0.06660410519533128
Asia and Pacific,"Electrical, electronic and measuring equipment",Scope 3,climate_change,kt CO2eq,3.5957839547564405,0.061131970597819864
Africa,Natural gas and gaseous fuels,Scope 3,climate_change,kt CO2eq,2.9928279335768395,0.050881107302829014
Asia and Pacific,Paper Products,Scope 3,climate_change,kt CO2eq,2.7569112200479924,0.046870284134239444
Asia and Pacific,Furniture and timber,Scope 3,climate_change,kt CO2eq,2.5181598299652372,0.042811268592045607
Denmark,"Electrical, electronic and measuring equipment",Scope 3,climate_change,kt CO2eq,2.462261005590851,0.04186093193914758
America,Paper Products,Scope 3,climate_change,kt CO2eq,2.410408204344054,0.040979381778982714
Denmark,Construction,Scope 3,climate_change,kt CO2eq,2.2105442797829715,0.03758149255272063
America,Non-metallic mineral products,Scope 3,climate_change,kt CO2eq,2.2063225077212656,0.03750971815003286
Denmark,Paper Products,Scope 3,climate_change,kt CO2eq,2.1197662049028394,0.03603817330041732
Europe,Furniture and timber,Scope 3,climate_change,kt CO2eq,2.094262896916957,0.03560459122386409
Europe,Textile,Scope 3,climate_change,kt CO2eq,1.7465373789164802,0.029692905090886533
America,Textile,Scope 3,climate_change,kt CO2eq,1.6479712441095893,0.028017180928709015
Africa,Services,Scope 3,climate_change,kt CO2eq,1.6422153262938999,0.027919324493756427
Denmark,Furniture and timber,Scope 3,climate_change,kt CO2eq,1.6418761066072365,0.027913557415374567
Europe,Transport Equipment,Scope 3,climate_change,kt CO2eq,1.6273802516782194,0.027667113193902713
Denmark,General and special Machinery,Scope 3,climate_change,kt CO2eq,1.4361243609739496,0.024415569265150403
Middle East,Furniture and timber,Scope 3,climate_change,kt CO2eq,1.429771487137976,0.024307563972997447
Africa,Non-metallic mineral products,Scope 3,climate_change,kt CO2eq,1.364056166818817,0.023190336942640652
Africa,Minerals and Metals,Scope 3,climate_change,kt CO2eq,1.3332685991747701,0.022666917097712357
Middle East,Metal Products,Scope 3,climate_change,kt CO2eq,1.3276089195318128,0.022570696809207903
Asia and Pacific,Transport Equipment,Scope 3,climate_change,kt CO2eq,1.2240475010956748,0.020810047763946973
Europe,General and special Machinery,Scope 3,climate_change,kt CO2eq,1.2033854109149864,0.020458771295363668
Europe,Construction,Scope 3,climate_change,kt CO2eq,1.1087960376789532,0.018850656109276782
Asia and Pacific,General and special Machinery,Scope 3,climate_change,kt CO2eq,1.01612239206641,0.01727511023386767
America,"Steam, hot water supply and water distribution",Scope 3,climate_change,kt CO2eq,0.9790998145423749,0.01664568890346182
Africa,Metal Products,Scope 3,climate_change,kt CO2eq,0.935845303740534,0.015910318392932825
Asia and Pacific,Construction,Scope 3,climate_change,kt CO2eq,0.8873424006308968,0.01508571989532701
America,"Electrical, electronic and measuring equipment",Scope 3,climate_change,kt CO2eq,0.7612819569852572,0.012942564624749764
Africa,Chemical,Scope 3,climate_change,kt CO2eq,0.7489711294348794,0.01273326808265662
Africa,Paper Products,Scope 3,climate_change,kt CO2eq,0.7375567788041666,0.01253921255653778
America,Furniture and timber,Scope 3,climate_change,kt CO2eq,0.6402824951132304,0.010885451172277672
Denmark,Natural gas and gaseous fuels,Scope 3,climate_change,kt CO2eq,0.6210031898712004,0.010557683448734893
America,Transport Equipment,Scope 3,climate_change,kt CO2eq,0.5782678117578756,0.00983113871991304
Africa,"Electrical, electronic and measuring equipment",Scope 3,climate_change,kt CO2eq,0.4943989164819339,0.008405282521489744
Middle East,"Steam, hot water supply and water distribution",Scope 3,climate_change,kt CO2eq,0.43968436883575573,0.007475079772919513
Middle East,Construction,Scope 3,climate_change,kt CO2eq,0.3464059523165904,0.005889252179323987
Africa,"Steam, hot water supply and water distribution",Scope 3,climate_change,kt CO2eq,0.31883903151322435,0.005420586593952925
Middle East,"Electrical, electronic and measuring equipment",Scope 3,climate_change,kt CO2eq,0.24608265486515135,0.004183654471773973
America,General and special Machinery,Scope 3,climate_change,kt CO2eq,0.2419455030477942,0.004113318698980158
Middle East,Paper Products,Scope 3,climate_change,kt CO2eq,0.2247903924874674,0.003821664437330481
Africa,Textile,Scope 3,climate_change,kt CO2eq,0.2198527311241681,0.0037377191911529615
Africa,Construction,Scope 3,climate_change,kt CO2eq,0.1901087337414397,0.003232041098046907
Middle East,General and special Machinery,Scope 3,climate_change,kt CO2eq,0.15127261257846789,0.0025717876882368693
America,Construction,Scope 3,climate_change,kt CO2eq,0.14937169383540722,0.0025394701435312392
Africa,Furniture and timber,Scope 3,climate_change,kt CO2eq,0.1277226438825786,0.0021714143588013424
Denmark,Textile,Scope 3,climate_change,kt CO2eq,0.1266288675691494,0.002152819053222792
Africa,Transport Equipment,Scope 3,climate_change,kt CO2eq,0.0949073939815632,0.0016135218609900092
Denmark,Transport Equipment,Scope 3,climate_change,kt CO2eq,0.0886216469634203,0.0015066577927552774
Middle East,Transport Equipment,Scope 3,climate_change,kt CO2eq,0.07996444305165237,0.00135947655449054
Africa,General and special Machinery,Scope 3,climate_change,kt CO2eq,0.0182265264780774,0.00030986941784540123
Denmark,Private travel,Outside protocol,land_use,km2,0.6451,100.0
Asia and Pacific,Electricity,Scope 2,land_use,km2,0.051702084949594815,55.412534181812354
Europe,Electricity,Scope 2,land_use,km2,0.014025701378120835,15.032269158907571
Africa,Electricity,Scope 2,land_use,km2,0.008836638173444959,9.470807904859242
America,Electricity,Scope 2,land_use,km2,0.007801111938504306,8.36096614614189
Asia and Pacific,"Steam, hot water supply and water distribution",Scope 2,land_use,km2,0.006306043372262,6.758602564251093
Europe,"Steam, hot water supply and water distribution",Scope 2,land_use,km2,0.004560542429021182,4.887834087969837
Middle East,Electricity,Scope 2,land_use,km2,7.183094039657179e-05,0.07698595605800525
Asia and Pacific,Food and catering,Scope 3,land_use,km2,1031.1114405076833,29.338355559623675
Europe,Food and catering,Scope 3,land_use,km2,932.4400070297504,26.53084369889985
Africa,Food and catering,Scope 3,land_use,km2,578.1184345835771,16.44928329088755
America,Food and catering,Scope 3,land_use,km2,470.9766024130508,13.40076201177077
Denmark,Food and catering,Scope 3,land_use,km2,329.2284047699012,9.367581058659672
Middle East,Food and catering,Scope 3,land_use,km2,128.7116402094511,3.6622499923654894
Europe,Paper Products,Scope 3,land_use,km2,6.497426418196437,0.18487216705275103
Europe,Furniture and timber,Scope 3,land_use,km2,5.767181804752555,0.16409441668256017
Europe,Services,Scope 3,land_use,km2,5.385762627952032,0.15324184441285182
Denmark,Furniture and timber,Scope 3,land_use,km2,3.6720863752964426,0.10448237842366755
Asia and Pacific,Textile,Scope 3,land_use,km2,3.5485466896194997,0.10096728676458389
Asia and Pacific,Services,Scope 3,land_use,km2,2.9645879951514567,0.08435182975636593
Europe,Transport,Scope 3,land_use,km2,1.8343460280894475,0.0521928996976061
Africa,Textile,Scope 3,land_use,km2,1.6129568885110286,0.04589368407568185
America,Textile,Scope 3,land_use,km2,1.539668361683984,0.04380839554718469
Asia and Pacific,Transport,Scope 3,land_use,km2,1.3072401133155154,0.03719508264535404
Europe,Coal and Petroleum,Scope 3,land_use,km2,0.9517357927602796,0.027079869342806824
Denmark,Private travel,Scope 3,land_use,km2,0.8807,0.025058678166385878
America,Furniture and timber,Scope 3,land_use,km2,0.6301520935559597,0.01792980414249242
