consuming_country_iso3,model,analysis_year,indicator,unit,scope,value,basis
DNK,EXIOBASE v3.7 IOT_2016_ixi,2016,climate_change,kt CO2eq,Scope 1,185.6533448181906,national accounts (DRIVHUS/AFFALD) + medical gases
DNK,EXIOBASE v3.7 IOT_2016_ixi,2016,climate_change,kt CO2eq,Scope 2,1119.8101273154427,"GHG Protocol strict: generation of purchased electricity/steam/heat, traced through T&D with the energy-block inverse; basis of this folder's partition"
DNK,EXIOBASE v3.7 IOT_2016_ixi,2016,climate_change,kt CO2eq,Scope 2 (OECD first-tier convention),1102.4856124773019,Doucet et al. 2025: F A Y restricted to energy sectors; under-counts on EXIOBASE ixi because T&D sit between the buyer and generation. Not added to the total
DNK,EXIOBASE v3.7 IOT_2016_ixi,2016,climate_change,kt CO2eq,Scope 2 (Hertwich & Wood 2018 convention),1121.7102106733116,"cradle-to-gate embodied emissions of purchased energy (E_Z = mhat Z, m = s L). Broader than the corporate standard, which puts upstream fuel in Scope 3 cat. 3. THIS IS THE MANUSCRIPT'S REPORTED SCOPE 2. Not added to this folder's total"
DNK,EXIOBASE v3.7 IOT_2016_ixi,2016,climate_change,kt CO2eq,self-supply loop removed,0.7780264907330396,"s_h (L_hh - 1) E_H, overlaps national-accounts Scope 1"
DNK,EXIOBASE v3.7 IOT_2016_ixi,2016,climate_change,kt CO2eq,Scope 3,6216.956855008507,"footprint residual after Scope 2, plus pMDI (climate) and commuting"
DNK,EXIOBASE v3.7 IOT_2016_ixi,2016,climate_change,kt CO2eq,Outside protocol,224.23761012569273,patient and visitor travel
DNK,EXIOBASE v3.7 IOT_2016_ixi,2016,climate_change,kt CO2eq,TOTAL,7746.6579372678325,S1+S2+S3+outside
DNK,EXIOBASE v3.7 IOT_2016_ixi,2016,climate_change,kt CO2eq,Scope 1 component: direct operations,172.5321163570906,national accounts (DRIVHUS / AFFALD01) or EXIOBASE direct row of the Danish health industry. Component
DNK,EXIOBASE v3.7 IOT_2016_ixi,2016,climate_change,kt CO2eq,Scope 1 component: anaesthetic gases,13.1212284611,Medstat N01AB volatiles + NID N2O. Component
DNK,EXIOBASE v3.7 IOT_2016_ixi,2016,climate_change,kt CO2eq,Scope 3 component: pMDI propellant,10.611,"Danish EPA F-gas inventory, MDI line. Component"
DNK,EXIOBASE v3.7 IOT_2016_ixi,2016,climate_change,kt CO2eq,Scope 3 component: employee commuting,449.4496477455701,"bottom-up commuting, GHG Protocol Scope 3 cat. 7. Component"
DNK,EXIOBASE v3.7 IOT_2016_ixi,2016,climate_change,kt CO2eq,Outside protocol component: patient and visitor travel,224.23761012569273,TU purpose 33 + NHS visitor ratio. Component
DNK,EXIOBASE v3.7 IOT_2016_ixi,2016,material_extraction,kt,Scope 1,0.0,EXIOBASE direct of the sector
DNK,EXIOBASE v3.7 IOT_2016_ixi,2016,material_extraction,kt,Scope 2,0.018505106362869495,"GHG Protocol strict: generation of purchased electricity/steam/heat, traced through T&D with the energy-block inverse; basis of this folder's partition"
DNK,EXIOBASE v3.7 IOT_2016_ixi,2016,material_extraction,kt,Scope 2 (OECD first-tier convention),0.015873132993381212,Doucet et al. 2025: F A Y restricted to energy sectors; under-counts on EXIOBASE ixi because T&D sit between the buyer and generation. Not added to the total
DNK,EXIOBASE v3.7 IOT_2016_ixi,2016,material_extraction,kt,Scope 2 (Hertwich & Wood 2018 convention),0.019649918324892813,"cradle-to-gate embodied emissions of purchased energy (E_Z = mhat Z, m = s L). Broader than the corporate standard, which puts upstream fuel in Scope 3 cat. 3. THIS IS THE MANUSCRIPT'S REPORTED SCOPE 2. Not added to this folder's total"
DNK,EXIOBASE v3.7 IOT_2016_ixi,2016,material_extraction,kt,self-supply loop removed,0.0,"s_h (L_hh - 1) E_H, overlaps national-accounts Scope 1"
DNK,EXIOBASE v3.7 IOT_2016_ixi,2016,material_extraction,kt,Scope 3,5673.952986428045,"footprint residual after Scope 2, plus pMDI (climate) and commuting"
DNK,EXIOBASE v3.7 IOT_2016_ixi,2016,material_extraction,kt,Outside protocol,11.604016494832804,patient and visitor travel
DNK,EXIOBASE v3.7 IOT_2016_ixi,2016,material_extraction,kt,TOTAL,5685.57550802924,S1+S2+S3+outside
DNK,EXIOBASE v3.7 IOT_2016_ixi,2016,material_extraction,kt,Scope 1 component: direct operations,0.0,national accounts (DRIVHUS / AFFALD01) or EXIOBASE direct row of the Danish health industry. Component
DNK,EXIOBASE v3.7 IOT_2016_ixi,2016,material_extraction,kt,Scope 1 component: anaesthetic gases,0.0,Medstat N01AB volatiles + NID N2O. Component
DNK,EXIOBASE v3.7 IOT_2016_ixi,2016,material_extraction,kt,Scope 3 component: pMDI propellant,0.0,"Danish EPA F-gas inventory, MDI line. Component"
DNK,EXIOBASE v3.7 IOT_2016_ixi,2016,material_extraction,kt,Scope 3 component: employee commuting,18.513158850688605,"bottom-up commuting, GHG Protocol Scope 3 cat. 7. Component"
DNK,EXIOBASE v3.7 IOT_2016_ixi,2016,material_extraction,kt,Outside protocol component: patient and visitor travel,11.604016494832804,TU purpose 33 + NHS visitor ratio. Component
DNK,EXIOBASE v3.7 IOT_2016_ixi,2016,blue_water_consumption,Mm3,Scope 1,0.0,EXIOBASE direct of the sector
DNK,EXIOBASE v3.7 IOT_2016_ixi,2016,blue_water_consumption,Mm3,Scope 2,5.041236982716556,"GHG Protocol strict: generation of purchased electricity/steam/heat, traced through T&D with the energy-block inverse; basis of this folder's partition"
DNK,EXIOBASE v3.7 IOT_2016_ixi,2016,blue_water_consumption,Mm3,Scope 2 (OECD first-tier convention),5.037055546048757,Doucet et al. 2025: F A Y restricted to energy sectors; under-counts on EXIOBASE ixi because T&D sit between the buyer and generation. Not added to the total
DNK,EXIOBASE v3.7 IOT_2016_ixi,2016,blue_water_consumption,Mm3,Scope 2 (Hertwich & Wood 2018 convention),5.04389265390063,"cradle-to-gate embodied emissions of purchased energy (E_Z = mhat Z, m = s L). Broader than the corporate standard, which puts upstream fuel in Scope 3 cat. 3. THIS IS THE MANUSCRIPT'S REPORTED SCOPE 2. Not added to this folder's total"
DNK,EXIOBASE v3.7 IOT_2016_ixi,2016,blue_water_consumption,Mm3,self-supply loop removed,0.0,"s_h (L_hh - 1) E_H, overlaps national-accounts Scope 1"
DNK,EXIOBASE v3.7 IOT_2016_ixi,2016,blue_water_consumption,Mm3,Scope 3,62.710533070540585,"footprint residual after Scope 2, plus pMDI (climate) and commuting"
DNK,EXIOBASE v3.7 IOT_2016_ixi,2016,blue_water_consumption,Mm3,Outside protocol,0.0828451910688205,patient and visitor travel
DNK,EXIOBASE v3.7 IOT_2016_ixi,2016,blue_water_consumption,Mm3,TOTAL,67.83461524432597,S1+S2+S3+outside
DNK,EXIOBASE v3.7 IOT_2016_ixi,2016,blue_water_consumption,Mm3,Scope 1 component: direct operations,0.0,national accounts (DRIVHUS / AFFALD01) or EXIOBASE direct row of the Danish health industry. Component
DNK,EXIOBASE v3.7 IOT_2016_ixi,2016,blue_water_consumption,Mm3,Scope 1 component: anaesthetic gases,0.0,Medstat N01AB volatiles + NID N2O. Component
DNK,EXIOBASE v3.7 IOT_2016_ixi,2016,blue_water_consumption,Mm3,Scope 3 component: pMDI propellant,0.0,"Danish EPA F-gas inventory, MDI line. Component"
DNK,EXIOBASE v3.7 IOT_2016_ixi,2016,blue_water_consumption,Mm3,Scope 3 component: employee commuting,0.1254066645262564,"bottom-up commuting, GHG Protocol Scope 3 cat. 7. Component"
DNK,EXIOBASE v3.7 IOT_2016_ixi,2016,blue_water_consumption,Mm3,Outside protocol component: patient and visitor travel,0.0828451910688205,TU purpose 33 + NHS visitor ratio. Component
DNK,EXIOBASE v3.7 IOT_2016_ixi,2016,land_use,km2,Scope 1,0.0,EXIOBASE direct of the sector
DNK,EXIOBASE v3.7 IOT_2016_ixi,2016,land_use,km2,Scope 2,0.16159145378352385,"GHG Protocol strict: generation of purchased electricity/steam/heat, traced through T&D with the energy-block inverse; basis of this folder's partition"
DNK,EXIOBASE v3.7 IOT_2016_ixi,2016,land_use,km2,Scope 2 (OECD first-tier convention),0.1590013473367183,Doucet et al. 2025: F A Y restricted to energy sectors; under-counts on EXIOBASE ixi because T&D sit between the buyer and generation. Not added to the total
DNK,EXIOBASE v3.7 IOT_2016_ixi,2016,land_use,km2,Scope 2 (Hertwich & Wood 2018 convention),0.16650563317087239,"cradle-to-gate embodied emissions of purchased energy (E_Z = mhat Z, m = s L). Broader than the corporate standard, which puts upstream fuel in Scope 3 cat. 3. THIS IS THE MANUSCRIPT'S REPORTED SCOPE 2. Not added to this folder's total"
DNK,EXIOBASE v3.7 IOT_2016_ixi,2016,land_use,km2,self-supply loop removed,0.0,"s_h (L_hh - 1) E_H, overlaps national-accounts Scope 1"
DNK,EXIOBASE v3.7 IOT_2016_ixi,2016,land_use,km2,Scope 3,4290.383649017378,"footprint residual after Scope 2, plus pMDI (climate) and commuting"
DNK,EXIOBASE v3.7 IOT_2016_ixi,2016,land_use,km2,Outside protocol,0.7541725997525379,patient and visitor travel
DNK,EXIOBASE v3.7 IOT_2016_ixi,2016,land_use,km2,TOTAL,4291.299413070914,S1+S2+S3+outside
DNK,EXIOBASE v3.7 IOT_2016_ixi,2016,land_use,km2,Scope 1 component: direct operations,0.0,national accounts (DRIVHUS / AFFALD01) or EXIOBASE direct row of the Danish health industry. Component
DNK,EXIOBASE v3.7 IOT_2016_ixi,2016,land_use,km2,Scope 1 component: anaesthetic gases,0.0,Medstat N01AB volatiles + NID N2O. Component
DNK,EXIOBASE v3.7 IOT_2016_ixi,2016,land_use,km2,Scope 3 component: pMDI propellant,0.0,"Danish EPA F-gas inventory, MDI line. Component"
DNK,EXIOBASE v3.7 IOT_2016_ixi,2016,land_use,km2,Scope 3 component: employee commuting,1.207039146065218,"bottom-up commuting, GHG Protocol Scope 3 cat. 7. Component"
DNK,EXIOBASE v3.7 IOT_2016_ixi,2016,land_use,km2,Outside protocol component: patient and visitor travel,0.7541725997525379,TU purpose 33 + NHS visitor ratio. Component
DNK,EXIOBASE v3.7 IOT_2016_ixi,2016,waste_generation,kt,Scope 1,47.23053445274639,national accounts (DRIVHUS/AFFALD) + medical gases
DNK,EXIOBASE v3.7 IOT_2016_ixi,2016,waste_generation,kt,Scope 2,33.6593408426717,"GHG Protocol strict: generation of purchased electricity/steam/heat, traced through T&D with the energy-block inverse; basis of this folder's partition"
DNK,EXIOBASE v3.7 IOT_2016_ixi,2016,waste_generation,kt,Scope 2 (OECD first-tier convention),33.16474662215284,Doucet et al. 2025: F A Y restricted to energy sectors; under-counts on EXIOBASE ixi because T&D sit between the buyer and generation. Not added to the total
DNK,EXIOBASE v3.7 IOT_2016_ixi,2016,waste_generation,kt,Scope 2 (Hertwich & Wood 2018 convention),33.7167112127185,"cradle-to-gate embodied emissions of purchased energy (E_Z = mhat Z, m = s L). Broader than the corporate standard, which puts upstream fuel in Scope 3 cat. 3. THIS IS THE MANUSCRIPT'S REPORTED SCOPE 2. Not added to this folder's total"
DNK,EXIOBASE v3.7 IOT_2016_ixi,2016,waste_generation,kt,self-supply loop removed,1.2084824679461281,"s_h (L_hh - 1) E_H, overlaps national-accounts Scope 1"
DNK,EXIOBASE v3.7 IOT_2016_ixi,2016,waste_generation,kt,Scope 3,242.06911271782624,"footprint residual after Scope 2, plus pMDI (climate) and commuting"
DNK,EXIOBASE v3.7 IOT_2016_ixi,2016,waste_generation,kt,Outside protocol,0.0,patient and visitor travel
DNK,EXIOBASE v3.7 IOT_2016_ixi,2016,waste_generation,kt,TOTAL,322.9589880132443,S1+S2+S3+outside
DNK,EXIOBASE v3.7 IOT_2016_ixi,2016,waste_generation,kt,Scope 1 component: direct operations,47.23053445274639,national accounts (DRIVHUS / AFFALD01) or EXIOBASE direct row of the Danish health industry. Component
DNK,EXIOBASE v3.7 IOT_2016_ixi,2016,waste_generation,kt,Scope 1 component: anaesthetic gases,0.0,Medstat N01AB volatiles + NID N2O. Component
DNK,EXIOBASE v3.7 IOT_2016_ixi,2016,waste_generation,kt,Scope 3 component: pMDI propellant,0.0,"Danish EPA F-gas inventory, MDI line. Component"
DNK,EXIOBASE v3.7 IOT_2016_ixi,2016,waste_generation,kt,Scope 3 component: employee commuting,0.0,"bottom-up commuting, GHG Protocol Scope 3 cat. 7. Component"
DNK,EXIOBASE v3.7 IOT_2016_ixi,2016,waste_generation,kt,Outside protocol component: patient and visitor travel,0.0,TU purpose 33 + NHS visitor ratio. Component
